title,link
Biden is fueling a 'war on business' with merger crackdown: Summers,https://www.businessinsider.com/larry-summers-war-on-business-merger-crackdown-biden-administration-2023-7
J&J professes 'voracious' appetite for medtech M&A following Abiomed megadeal,https://www.fiercebiotech.com/medtech/jj-professes-voracious-appetite-medtech-ma-following-abiomed-megadeal-success
The Infinity-MEI merger saga finally ends in shareholders sinking the deal,https://www.fiercebiotech.com/biotech/infinity-mei-merger-saga-has-finally-ended-shareholders-sinking-deal
"Kroger, Albertsons merger could be affected by new FTC, DOJ guidelines",https://www.supermarketnews.com/retail-financial/kroger-albertsons-merger-could-be-affected-new-ftc-doj-guidelines
New US government guidelines fight back against tech’s mega-mergers,https://www.pcworld.com/article/2001958/the-us-government-will-fight-back-against-techs-mega-mergers.html
RISC IT Acquired to Launch New Buy-Build Solutions Platform -,https://www.channele2e.com/news/risc-it-acquired-to-launch-new-buy-build-solutions-platform
Ex-Centerview Banker Puts Elite M&A ‘Partnership’ on Trial (1),https://news.bloomberglaw.com/mergers-and-acquisitions/ex-centerview-rainmaker-puts-elite-m-a-partnership-on-trial
Antitrust Cops Hatch New Plan to Stop Big Mergers,https://www.wsj.com/articles/antitrust-enforcers-issue-blueprint-for-challenging-more-mergers-bb93a18f
Pittsburgh Money Moves: Carmell Therapeutics’ SPAC deal has closed,https://technical.ly/startups/pittsburgh-money-moves-carmell-therapeutics-spac-graymatter-blockspan/
FTC and DOJ Publish New Merger (Mis)guidelines,https://www.americanactionforum.org/insight/ftc-and-doj-publish-new-merger-misguidelines/
US regulators unveil antitrust roadmap with Big Tech in crosshairs,https://www.reuters.com/markets/deals/us-antitrust-enforcers-tackle-digital-platforms-new-merger-guidelines-2023-07-19/
The Great M&A Slump Is Shaking Up Giants of Investment Banking,https://www.bloomberg.com/news/articles/2023-07-23/m-a-deal-slump-sparks-turnover-at-investment-banks-goldman-sachs-morgan-stanley
Deal-driven hedge funds struggle as mergers hit regulatory roadblocks,https://www.ft.com/content/e9cfcb17-a8bd-4d4a-adad-d5c95d195ad2
Long-term care sees record-level M&A activity,https://www.mcknightsseniorliving.com/news/long-term-care-sees-record-level-ma-activity/
"TPG strikes $1.4B deal to buy EHR, practice management software firm Nextech",https://www.fiercehealthcare.com/health-tech/tpg-strikes-14b-deal-buy-ehr-practice-management-software-firm-nextech
"Costs rise, quality falls after nursing home acquisitions: review",https://www.mcknights.com/news/costs-rise-quality-falls-after-nursing-home-acquisitions-review/
Global Pension Fund M&A Investment Drops Off Cliff in Q2,https://www.ai-cio.com/news/global-pension-fund-ma-investment-drops-off-cliff-in-q2/
"P.S. Logistics acquires Rinaudo Enterprises, Ringo Specialized Hauling",https://www.ccjdigital.com/business/mergers-acquisitions/article/15542995/ps-logistics-acquires-rinaudo-enterprises-ringo-specialized-hauling
White & Case Advises CION Investment Corporation on the Purchase of Substantially All Assets of David's Bridal,https://www.whitecase.com/news/press-release/white-case-advises-cion-investment-corporation-purchase-substantially-all-assets
Draft Merger Guidelines Issued: U.S. Antitrust Agencies’ Proposed Guidance Conflicts with Current Law and Seems Unlikely to Gain Wide Acceptance from Courts,https://www.wsgr.com/en/insights/draft-merger-guidelines-issued-us-antitrust-agencies-proposed-guidance-conflicts-with-current-law-and-seems-unlikely-to-gain-wide-acceptance-from-courts.html
J.F. Lehman & Company Acquires Heritage-Crystal Clean for $1.2 Billion,https://www.waste360.com/mergers-acquisitions/j-f-lehman-company-acquires-heritage-crystal-clean-for-1-2-billion
Exclusive: Kroger and Albertsons CEOs give details on controversial $25 billion merger,https://www.denverpost.com/2023/07/22/colorado-kroger-king-soopers-albertsons-ceos-mcmullen-sankaran-merger/
Observability M&A: Dell to Acquire Moogsoft -,https://www.channele2e.com/news/observability-ma-dell-to-acquire-moogsoft
Biden's New Merger Guidelines Aim to Roll Back Pro-Monopoly Policies of Reagan Era,https://www.commondreams.org/news/biden-merger-guidelines
Biden takes aim at grocery consolidation as agencies put up potential hurdles impacting Kroger/Albertsons,https://boisedev.com/news/2023/07/24/albertsons-kroger-biden/
"ANALYSIS: In Silicon Valley, M&A Activity Continues to Cool Off (1)",https://news.bloomberglaw.com/bloomberg-law-analysis/analysis-in-silicon-valley-m-a-activity-continues-to-cool-off
FTC rewrites rules on Big Tech mergers with aim to ease monopoly-busting,https://arstechnica.com/tech-policy/2023/07/ftc-rewrites-rules-on-big-tech-mergers-with-aim-to-ease-monopoly-busting/
Henry Broch Foods and JDM Food Group Merge to Create Jardins and Broch,https://www.foodengineeringmag.com/articles/101353-henry-broch-foods-and-jdm-food-group-merge-to-create-jardins-and-broch
Will payments M&A pick up after slow start?,https://www.paymentsdive.com/news/payments-mergers-acquisitions-first-half-deals-activity-2023-visa-mastercard-fis-fiserv/688453/
New antitrust merger guidelines could have significant chilling effect on healthcare deals,https://www.healthcaredive.com/news/ftc-doj-merger-guidelines-healthcare/688392/
No 'evidence our competitors are paying attention to culture' – Acera COO,https://www.insurancebusinessmag.com/ca/news/mergers-acquisitions/no-evidence-our-competitors-are-paying-attention-to-culture--acera-coo-453249.aspx
Top 10 M&A financial advisers in South & Central America for H1 2023 revealed,https://www.airport-technology.com/news/top-10-ma-financial-advisers-h1-2023-south-cental-america/
Pharma CMOs M&A to continue despite challenging borrowing environment: GlobalData,https://health.economictimes.indiatimes.com/news/industry/pharma-cmos-ma-to-continue-despite-challenging-borrowing-environment-globaldata/101976370
Troutman Pepper Advises HMP Global in Acquisition of Neuroscience Education Institute,https://www.troutman.com/insights/troutman-pepper-advises-hmp-global-in-acquisition-of-neuroscience-education-institute.html
Upstream M&A booms in Q2 with $24B in deals,https://www.enverus.com/newsroom/upstream-ma-booms-in-q2-with-24b-in-deals/
Amazon and iRobot Modify Merger Price,https://www.prnewswire.com/news-releases/amazon-and-irobot-modify-merger-price-301884506.html
Novartis buys siRNA firm DTx Pharma for $500 million,https://cen.acs.org/business/mergers-&-acquisitions/Novartis-buys-siRNA-firm-DTx/101/i24
A final agreement between Kioxia and Western Digital for a potential merger seems close,https://www.yolegroup.com/yole-group-actuality/a-final-agreement-between-kioxia-and-western-digital-for-a-potential-merger-seems-close/
"Opinion | Your Exorbitant Medical Bill, Brought to You by the Latest Hospital Merger",https://www.nytimes.com/2023/07/25/opinion/health/health-system-hospital-monopolies.html
How Mid-Market Companies Can Start the DEI Conversation,https://www.themiddlemarket.com/opinion/how-mid-market-companies-can-start-the-diversity-equity-and-inclusion-conversation
Biden’s Antitrust Team Isn’t Backing Down From a Fight on Deals,https://www.nytimes.com/2023/07/19/business/ftc-justice-dept-mergers-antitrust.html
‘Truly Transformational:’ Sosei Heptares Acquires Idorsia’s Pharmaceuticals Business in Japan and APAC (ex-China),https://www.orrick.com/en/News/2023/07/Truly-Transformational-Sosei-Heptares-Acquires-Idorsias-Pharmaceuticals-Business-in-Japan-and-APAC
Microsoft and Activision Blizzard Still Committed to $75 Billion Merger,https://www.wsj.com/articles/microsoft-and-activision-blizzard-still-committed-to-75-billion-merger-sources-say-6362ca13
Global Transactional Risk Insurance Claims Report 2023,https://www.marsh.com/sa/en/services/private-equity-mergers-acquisitions/insights/transactional-risk-global-claims-report-2023.html
Commission Approves Advent’s Acquisition of GfK Subject to Divestment of GfK’s CPS Business,https://www.clearyantitrustwatch.com/2023/07/commission-approves-advents-acquisition-of-gfk-subject-to-divestment-of-gfks-cps-business/
"Banc of California and PacWest to merge, raise $400 million in equity",https://www.reuters.com/markets/deals/banc-california-talks-buy-pacwest-bancorp-wsj-2023-07-25/
M&A in Food and Beverage CPG—Key Themes and Insights,https://coresight.com/research/ma-in-us-food-and-beverage-cpg-three-key-themes-category-expansion-brand-focus-and-evolving-consumer-needs/
"Inpixon Enters into Definitive Merger Agreement with XTI Aircraft Company, Developer of a Vertical Lift Crossover Airplane (VLCA)",https://www.prnewswire.com/news-releases/inpixon-enters-into-definitive-merger-agreement-with-xti-aircraft-company-developer-of-a-vertical-lift-crossover-airplane-vlca-301884617.html
Deadline set for broker-dealer merger with SPAC,https://www.investmentnews.com/industry-news/news/deadline-set-for-broker-dealer-merger-with-spac-240298
Breakingviews - ADNOC has upper hand in $30 billion plastics M&A,https://www.reuters.com/breakingviews/adnoc-has-upper-hand-30-bln-plastics-ma-2023-07-24/
Viking M&A Announces the Successful Sale of Toska Spa and Facial Bar to Surge Private Equity,https://www.prnewswire.com/news-releases/viking-ma-announces-the-successful-sale-of-toska-spa-and-facial-bar-to-surge-private-equity-301884147.html
Storage company completes largest merger in Utah business history,https://www.abc4.com/news/business/storage-company-completes-largest-merger-in-utah-business-history/
"Homebuilder M&A plunges from 2022’s record levels, but some see brighter days ahead",https://ionanalytics.com/insights/mergermarket/homebuilder-ma/
Applied DNA buys Spindle Biotech to improve mRNA production offering,https://www.labpulse.com/business-insights/trends-and-finance/mergers-acquisitions/article/15542742/applied-dna-buys-spindle-biotech-to-improve-mrna-production-offering
Deal focus: David’s Bridal much-needed revival could follow acquisition,https://www.just-style.com/news/deal-focus-davids-bridal-much-needed-revival-could-follow-acquisition/
Sources: FaZe Clan eyeing two acquisition offers from Gamesquare and Enthusiast Gaming,https://www.sportsbusinessjournal.com/Daily/Morning-Buzz/2023/07/24/faze-clan-acquisition-offers-from-gamesquare-and-enthusiast-gaming.aspx
Thales enters app security market with $3.6B Imperva acquisition,https://techcrunch.com/2023/07/25/thales-enters-app-security-market-with-3-6b-imperva-acquisition/
Retail takeovers on the rise,https://www.drapersonline.com/news/retail-acquisition-deals-rise
"Q2 gaming M&A deal value rises to $6.2B thanks to Scopely, Rovio | Drake Star",https://venturebeat.com/games/drake-star-q2-2023-games-funding-mergers-acquisitions-value-6-2-billion/
Mega mergers can have a mega TSR payoff,https://www.ey.com/en_us/insights/strategy-transactions/mega-mergers-can-have-a-mega-tsr-payoff
Four Components Of An Effective Technology Rationalization Strategy In Healthcare Mergers And Acquisitions,https://www.forbes.com/sites/forbestechcouncil/2023/08/01/four-components-of-an-effective-technology-rationalization-strategy-in-healthcare-mergers-and-acquisitions/
The 10 Biggest Tech M&A Deals Of 2023 (So Far),https://www.crn.com/news/channel-news/the-10-biggest-tech-m-a-deals-of-2023-so-far
The Agencies Release Consolidated Merger Guidelines: Insights from the Latest Signal for Expanded Merger Enforcement,https://www.akingump.com/en/insights/alerts/the-agencies-release-consolidated-merger-guidelines-insights-from-the-latest-signal-for-expanded-merger-enforcement
"Midwest hospital M&A market heats up, but faces policy hurdles",https://www.modernhealthcare.com/mergers-acquisitions/hospital-consolidation-midwest-ftc-doj
Weil Advises Churchill Capital VII in its $1.58B Combination with CorpAcq,https://www.weil.com/articles/weil-advises-churchill-capital-vii-in-its-1-point-58b-combination-with-corpacq
"Sanford Health, Fairview Health Services' 58-hospital merger deal is no more",https://www.fiercehealthcare.com/providers/sanford-health-fairview-health-services-58-hospital-merger-deal-no-more
Tilray Brands aims to bolster beverages portfolio through acquisitions,https://www.reuters.com/legal/transactional/tilray-brands-aims-bolster-beverages-portfolio-through-acquisitions-2023-07-27/
July M&A Recap: Pace of Deals Cools as Summer Heats Up,https://www.mdm.com/article/tech-operations/operations/july-ma-recap-pace-of-deals-cools-as-summer-heats-up/
Antitrust M&A Snapshot | Q2 2023,https://www.mwe.com/insights/antitrust-ma-snapshot-q2-2023/
Announcing the ProMarket Merger Guidelines Symposium,https://www.promarket.org/2023/07/26/announcing-the-promarket-merger-guidelines-symposium/
Illumina’s Grail quest results in epic fine,https://www.chemistryworld.com/news/illuminas-grail-quest-results-in-epic-fine/4017780.article
"No Deal: Cresco Labs, Columbia Care Call Off $2-Billion Merger",https://www.cannabisbusinesstimes.com/news/no-deal-cresco-labs-columbia-care-acqusition/
White & Case advises AGIC Capital on acquisition of majority stake in Pure Trade,https://www.whitecase.com/news/press-release/white-case-advises-agic-capital-acquisition-majority-stake-pure-trade
Better.com Moves Closer To Public Listing through Aurora Acquisition Corp. Merger,https://nationalmortgageprofessional.com/news/bettercom-moves-closer-public-listing-through-aurora-acquisition-corp-merger
BEPS Pillar II – What are the impacts on M&A transactions?,https://www.ey.com/en_ch/tax/beps-pillar-ii-what-are-the-impacts-on-m-a-transactions
White & Case advises EREN Group and Total Eren on acquisition of Total Eren by TotalEnergies,https://www.whitecase.com/news/press-release/white-case-advises-eren-group-and-total-eren-acquisition-total-eren
PE-Backed Brightworks IT Acquires RAD Computing -,https://www.channele2e.com/news/pe-backed-brightworks-it-acquires-rad-computing
Coro Adding SASE Capabilities with Acquisition of Privatise,https://www.channelfutures.com/mergers-acquisitions/coro-adding-sase-capabilities-with-acquisition-of-privatise
Fintech Firm Buys Uplift for $100 Million,https://skift.com/2023/07/27/fintech-firm-buys-uplift-for-100-million/
What BrokerLink's three newest acquisitions say about its M&A strategy,https://www.insurancebusinessmag.com/ca/news/mergers-acquisitions/what-brokerlinks-three-newest-acquisitions-say-about-its-manda-strategy-454194.aspx
Agency M&A Down 24% in First Half 2023: OPTIS,https://www.insurancejournal.com/news/national/2023/07/26/732084.htm
Informa Tech Signs Deal to Acquire Research and Events Firm Canalys,https://www.channelfutures.com/mergers-acquisitions/informa-tech-signs-deal-to-acquire-research-and-events-firm-canalys-
"AppDirect Buys ADCom Solutions, Touting Managed Services Chops",https://www.channelfutures.com/mergers-acquisitions/appdirect-buys-adcom-solutions-touting-managed-services-chops
Private equity-owned physician groups plan lobbying push on mergers,https://www.statnews.com/2023/08/01/welsh-carson-physician-groups-merger-lobbying/
Accenture Acquires Strongbow Consulting -,https://www.channele2e.com/post/accenture-acquires-strongbow-consulting
Merger Madness Among REITs Heats Up This Summer,https://finance.yahoo.com/news/merger-madness-among-reits-heats-221525884.html
"Infinity lays off 78% of staff, 3 board members after MEI merger fails",https://www.fiercebiotech.com/biotech/infinity-lays-78-staff-3-board-members-while-hunting-replacement-mei-merger
LPL focus on smaller acquisitions bears fruit,https://www.investmentnews.com/industry-news/news/lpl-focus-on-smaller-acquisitions-bears-fruit-240499
"Merck still scouting for M&A deals, even after $10.8B takeover of Prometheus",https://www.fiercepharma.com/pharma/merck-still-seeking-ma-even-after-108b-takeover-prometheus
Rising Medical Costs Force Greater Scrutiny of Health M&A Deals,https://news.bloomberglaw.com/pharma-and-life-sciences/rising-medical-costs-force-greater-scrutiny-of-health-m-a-deals
L3Harris expected to close $4.7B Aerojet Rocketdyne acquisition on Friday,https://www.defenseone.com/business/2023/07/breaking-l3harris-expected-close-47b-aerojet-rocketdyne-acquisition-friday/388865/
Leading Healthcare Staffing and Solutions Provider Acquires Two AI and Data Analysis Innovators,https://www.procopio.com/aya-acquires-polaris-ai-and-flexwise-health/
Merger failure post-mortem: What's next for Fairview and Sanford?,https://www.modernhealthcare.com/mergers-acquisitions/sanford-fairview-merger-whats-next
How Trintech arranged an acquisition from Fiserv,https://www.paymentsdive.com/news/trintech-cfo-taps-club-loan-for-230m-fiserv-deal/689508/
They’ve Got Next: The 40 Under 40 - James Hu of White & Case,https://news.bloomberglaw.com/business-and-practice/theyve-got-next-the-40-under-40-james-hu-of-white-case
Construction merger experts offer advice for contractors,https://finance-commerce.com/2023/08/construction-merger-experts-offer-advice-for-contractors/
PacWest Shares Soar After Merger with Rival Banc of California,https://www.investopedia.com/pacwest-banc-of-california-merger-7565633
M&A and Private Equity Practices Top First Half 2023 League Tables,https://www.lw.com/en/news/2023/08/ma-and-private-equity-practice-top-first-half-2023-league-tables
"Genuine Parts Company Announces Automotive Acquisition in Europe, Expanding Leadership Position in Spain",https://www.prnewswire.com/news-releases/genuine-parts-company-announces-automotive-acquisition-in-europe-expanding-leadership-position-in-spain-301890915.html
"They’ve Got Next: The 40 Under 40 - Jake Kling of Wachtell, Lipton, Rosen & Katz",https://news.bloomberglaw.com/us-law-week/theyve-got-next-the-40-under-40-jake-kling-of-wachtell-lipton-rosen-katz
Q2 2023 Global M&A Report,https://pitchbook.com/news/reports/q2-2023-global-ma-report
Trends driving pet industry M&A activity,https://www.petfoodprocessing.net/articles/17245-trends-driving-pet-industry-m-and-a-activity
"Hightower Facilitates Fifth Sub-Acquisition for Fairport Wealth, Adding New Jersey-based Wealth CMT",https://www.prnewswire.com/news-releases/hightower-facilitates-fifth-sub-acquisition-for-fairport-wealth-adding-new-jersey-based-wealth-cmt-301890253.html
L3Harris Closes Aerojet Rocketdyne Acquisition,https://www.satellitetoday.com/finance/2023/07/28/l3harris-closes-aerojet-rocketdyne-acquisition/
Purchase Agreement: Earn-Out with EBITDA Targets,https://www.reuters.com/practical-law-the-journal/transactional/purchase-agreement-earn-out-with-ebitda-targets-2023-08-01/
DuPont Completes Acquisition of Spectrum Plastics Group,https://www.prnewswire.com/news-releases/dupont-completes-acquisition-of-spectrum-plastics-group-301889438.html
"Sanford-Fairview Marriage Off, But Essentia-Marshfield Clinic Deal Proceeds",https://www.hcinnovationgroup.com/finance-revenue-cycle/mergers-acquisitions/news/53067496/sanford-fairview-marriage-off-but-essentia-marshfield-clinic-deal-proceeds
White & Case Global Antitrust Merger StatPak H1 2023 Key Developments in U.S. Merger Control,https://www.whitecase.com/insight-our-thinking/white-case-global-antitrust-merger-statpak-h1-2023-key-developments-us-merger
EQRx's low cost drug dream ends in Revolution,https://www.fiercebiotech.com/biotech/eqrxs-dream-dies-revolution-spies-opportunity-add-1b-its-balance-sheet
White & Case advises on financing for acquisition of US Pharma Lab,https://www.whitecase.com/news/press-release/white-case-advises-financing-acquisition-us-pharma-lab
Clear Group makes third MGA acquisition,https://www.insurancebusinessmag.com/uk/news/mergers-acquisitions/clear-group-makes-third-mga-acquisition-454464.aspx
Confie Acquires Florida-based Estrella Insurance,https://www.franchisetimes.com/franchise_mergers_and_acquisitions/confie-acquires-florida-based-estrella-insurance/article_72c48318-2c93-11ee-8ee8-6be2cce8c42c.html
Apax set to buy stake in Palex Medical in 1 billion euro deal- sources,https://www.reuters.com/markets/deals/apax-set-buy-stake-palex-medical-1-billion-euro-deal-sources-2023-07-30/
Swingers ‘Crazy Golf’ Gets $52 Million Investment for Expansion,https://news.bloomberglaw.com/mergers-and-acquisitions/swingers-crazy-golf-gets-52-million-investment-for-expansion
FTC Lawsuit Holds Up IQVIA’s Advertising Acquisition of Propel Media,https://www.biospace.com/article/ftc-lawsuit-holds-up-iqvia-s-advertising-acquisition-of-propel-media/
Acquiring a Canadian Public Company,https://www.fasken.com/en/knowledge/2023/07/acquiring-a-canadian-public-company-2023
"IMCD further strengthens its pharmaceutical offering in the Americas with the acquisition of Sachs Chemical, Inc.",https://finance.yahoo.com/news/imcd-further-strengthens-pharmaceutical-offering-050000708.html
Mr. Cooper Completes Acquisition of Home Point,https://www.businesswire.com/news/home/20230731021246/en/Mr.-Cooper-Completes-Acquisition-of-Home-Point
Making Private M&A Transactions Happen in a Challenging Economic Market,https://www.lexpert.ca/legal-insights/making-private-ma-transactions-happen-in-a-challenging-economic-market/378191
"NewSpring Holdings Reenters Government Services Space, Launches New Platform with Acquisition of Bridge Core",https://www.prnewswire.com/news-releases/newspring-holdings-reenters-government-services-space-launches-new-platform-with-acquisition-of-bridge-core-301886533.html
L3Harris’ acquisition of Aerojet Rocketdyne nears completion,https://spacenews.com/l3harris-acquisition-of-aerojet-rocketdyne-nears-completion/
Catalyst Clinical acquires Genpro Research to expand global presence,https://www.fiercebiotech.com/cro/catalyst-clinical-acquires-genpro-research-expand-global-presence
CRH announces acquisition of Hydro International,https://www.watermagazine.co.uk/2023/07/27/crh-announces-acquisition-of-hydro-international/
Electriq Power Completes Merger with TLG Acquisition One Corp. to Facilitate Installations of Solar Energy plus Intelligent Storage Solutions,https://www.businesswire.com/news/home/20230801369609/en/Electriq-Power-Completes-Merger-with-TLG-Acquisition-One-Corp.-to-Facilitate-Installations-of-Solar-Energy-plus-Intelligent-Storage-Solutions
"Lincoln Property Co. Adds Industry Veteran as Chief Strategy, M&A Officer",https://dallasinnovates.com/lincoln-property-co-adds-industry-veteran-as-chief-strategy-ma-officer/
EssilorLuxottica acquires Nuance Hearing for tens of millions of dollars to integrate,https://www.calcalistech.com/ctechnews/article/sk00f9wc5n
Biobest completes acquisition of BioWorks,https://www.nurserymag.com/news/biobest-completes-acquisition-of-bioworks/
Merchant Nears Deal for Stake in Wells FiNet Practice Seventy2 Capital–Sources,https://www.advisorhub.com/merchant-nears-deal-for-stake-in-wells-finet-practice-seventy2-capital-sources/
Biden Administration’s One-Two Punch for Merger Reform,https://www.dentons.com/en/insights/alerts/2023/july/31/biden-administrations-one-two-punch-for-merger-reform
Gibson Energy Announces Closing of Acquisition of South Texas Gateway Terminal and Exchange of Subscription Receipts into Common Shares,https://www.prnewswire.com/news-releases/gibson-energy-announces-closing-of-acquisition-of-south-texas-gateway-terminal-and-exchange-of-subscription-receipts-into-common-shares-301890533.html
Britain has blown its reputation as a world leader in aid,https://www.economist.com/britain/2023/07/27/britain-has-blown-its-reputation-as-a-world-leader-in-aid
VinFast and Black Spade Announce $27B Merger For August IPO,https://insideevs.com/news/679514/vinfast-secured-by-sec/
Upgrade Acquires Uplift for $100 Million,https://finovate.com/upgrade-acquires-uplift-for-100-million/
"FTC boss Khan shrugs off Microsoft, Meta defeats: 'Losing two is okay'",https://www.theregister.com/2023/07/25/ftc_khan_merger/
"Cannabis companies Cresco, Columbia Care call off $2 billion merger as industry awaits banking reform",https://www.cnbc.com/2023/07/31/cresco-columbia-terminate-cannabis-merger.html
"PURE Property Management Completes 70th Acquisition, Accelerates and Targets 100th Acquisition in 2024",https://www.prnewswire.com/news-releases/pure-property-management-completes-70th-acquisition-accelerates-and-targets-100th-acquisition-in-2024-301890091.html
CT Attorney General keeps close eye on another bank account merger,https://www.courant.com/2023/07/27/ct-attorney-general-keeps-close-eye-on-latest-bank-account-merger/
TopBuild to Acquire Specialty Products & Insulation In All-Cash Transaction Valued at $960 Million,https://www.topbuild.com/news-events/press-releases/detail/157/topbuild-to-acquire-specialty-products-insulationin
Sub Saharan Africa Mergers and Acquisition transactions totalled US$ 12 billion in H1 2023,https://www.fanews.co.za/article/investments/8/general/1133/sub-saharan-africa-mergers-and-acquisition-transactions-totalled-us-12-billion-in-h1-2023/37552
PE's backing of PacWest acquisition relied on accounting maneuver,https://www.americanbanker.com/news/pes-backing-of-pacwest-acquisition-relied-on-accounting-maneuver
'Startups were no more than marketing firms': The mattress industry is starting to stabilize following years of heavy M&A activity,https://www.modernretail.co/operations/startups-were-no-more-than-marketing-firms-the-mattress-industry-is-starting-to-stabilize-following-years-of-heavy-ma-activity/
Howden buys Swiss aviation insurance broker Hudson Sky,https://www.insurancebusinessmag.com/uk/news/mergers-acquisitions/howden-buys-swiss-aviation-insurance-broker-hudson-sky-453926.aspx
Brazil Joins Europe in Blocking Meta's AI Training Using Public Posts,https://www.pymnts.com/cpi-posts/new-federal-guidelines-may-hinder-upmc-and-washington-hospital-merger/
"India's pharma sector to witness increased M&A, PE activity in coming years, says expert",https://www.cnbctv18.com/business/indian-pharma-sector-mergers--acquisitions-private-equity-activity-to-boom-in-coming-years-says-expert-17356081.htm
"What the Future Holds for Rockport Under Its New Parent, Authentic Brands",https://footwearnews.com/business/mergers-acquisitions/rockport-future-outlook-authentic-brands-acquisition-1203496084/
"Will stars align for an agency mega-merger, 10 years after Publicis-Omnicom failed?",https://www.campaignlive.co.uk/article/will-stars-align-agency-mega-merger-10-years-publicis-omnicom-failed/1831878
Researcher Explores Effect of Hospital Mergers on Data Breaches,https://news.utdallas.edu/business-management/hospital-mergers-hacking-2023/
"Understanding the Role of the FTC, DOJ, and States in Challenging Anticompetitive Practices Of Hospitals and Other Health Care Providers",https://www.kff.org/health-costs/issue-brief/understanding-the-role-of-the-ftc-doj-and-states-in-challenging-anticompetitive-practices-of-hospitals-and-other-health-care-providers/
"Hospitals’ data breach risk doubles just before and after M&A, research finds",https://www.healthcaredive.com/news/hospital-data-breach-increase-merger-acquisition/690237/
White & Case advises EchoStar Corporation on its merger with DISH Network,https://www.whitecase.com/news/press-release/white-case-advises-echostar-corporation-its-merger-dish-network
Chinese deal activity in US slumps to lowest level in 17 years,https://www.ft.com/content/42db9ff5-1589-416e-8337-601772af44c4
Merger Madness,https://www.cato.org/commentary/merger-madness
ESG the biggest theme driving mergers and acquisitions in Q2 2023,https://www.energymonitor.ai/esg/esg-biggest-theme-driving-mergers-acquisitions-q2-2023/
EY Australia Acquires Future Friendly -,https://www.channele2e.com/news/ey-australia-acquires-future-friendly
Dream Mergers and Acquisitions: Who Merges Next in 3D Printing?,https://3dprint.com/302227/dream-mergers-and-acquisitions-who-merges-next-in-3d-printing/
Unlocking fresh business value through well-designed carve-outs and spin-offs Building a better working world,https://www.ey.com/en_pl/mergers-acquisitions/unlocking-fresh-business-value-through-well-designed-carve-outs-and-spin-offs
Oil And Gas Merger Action Surges After A Dormant First Quarter,https://www.forbes.com/sites/davidblackmon/2023/08/02/oil-and-gas-merger-action-surges-after-a-dormant-first-quarter/
Accenture Acquires Anser Advisory -,https://www.channele2e.com/news/accenture-acquires-anser-advisory
White & Case advises Kimbell Royalty Partners on US$455 million acquisition,https://www.whitecase.com/news/press-release/white-case-advises-kimbell-royalty-partners-us455-million-acquisition
"Hospital mergers led to diminished quality of care, Elevance study finds",https://www.healthcaredive.com/news/Hospital-mergers-lower-quality-care-Elevance-Health/689711/
FOMO-Driven Generative AI Acquisition-Spree Has Begun. What's Next?,https://www.forbes.com/sites/sanjitsinghdang/2023/08/05/fomo-driven-generative-ai-acquisition-spree-has-begun/
White & Case advises Korean investors on US$150 million acquisition of newly issued shares in HyAxiom,https://www.whitecase.com/news/press-release/white-case-advises-korean-investors-us150-million-acquisition-newly-issued
White & Case advises Karo Healthcare on £235 million acquisition of Lamisil from Haleon,https://www.whitecase.com/news/press-release/white-case-advises-karo-healthcare-ps235-million-acquisition-lamisil-haleon
Transformational deals on the rise as insurance bucks M&A slowdown,https://www.insurancebusinessmag.com/us/news/breaking-news/transformational-deals-on-the-rise-as-insurance-bucks-manda-slowdown-455529.aspx
Kalmbach Feeds acquires Ware Milling,https://www.feedstrategy.com/business-markets/mergers-acquisitions/article/15543497/kalmbach-feeds-acquires-ware-milling
MSP M&A: Netsurit Acquires Vital I/O -,https://www.channele2e.com/news/msp-ma-netsurit-acquires-vital-i-o
FTC extends comment period for proposed changes to pre-merger review process,https://www.fiercehealthcare.com/regulatory/ftc-proposes-numerous-additions-pre-merger-notification-requirements
Building the high-adoption merger integration tool Signal,https://www.bain.com/careers/impact-stories/signal/
Troutman Pepper Advises Hull Street Energy on Acquisition of California Natural Gas-Fired Plant Sunrise Power,https://www.troutman.com/insights/troutman-pepper-advises-hull-street-energy-on-acquisition-of-california-natural-gas-fired-plant-sunrise-power.html
Veritiv Corporation to be Acquired by CD&R,https://www.prnewswire.com/news-releases/veritiv-corporation-to-be-acquired-by-cdr-301894271.html
Snell & Wilmer Advises Corporate Network Solutions in Acquisition of Affinity Technology,https://www.swlaw.com/client-news/snell-wilmer-advises-corporate-network-solutions-in-acquisition-of-affinity-technology
Spotlight on Recent M&A Delaware Decisions,https://corpgov.law.harvard.edu/2023/08/05/spotlight-on-recent-ma-delaware-decisions/
Forj Unveils Unified Vision and Branding Following Merger and Acquisition,https://www.prnewswire.com/news-releases/forj-unveils-unified-vision-and-branding-following-merger-and-acquisition-301892901.html
Impact on Hospital Cost & Quality Post-Acquisition,https://www.elevancehealth.com/public-policy-institute/costs-and-quality-after-independent-hospitals-are-acquired-by-health-systems
Cautious and targeted approach to acquisitions,https://www.european-coatings.com/news/markets-companies/cautious-and-targeted-approach-to-acquisitions/
KKR Agrees To Buy Simon & Schuster for $1.62 Billion,https://publishingperspectives.com/2023/08/kkr-agrees-to-buy-simon-schuster-for-1-62-billion/
Private Equity Firm Seaport Capital Acquires CyberlinkASP -,https://www.channele2e.com/news/private-equity-firm-seaport-capital-acquires-cyberlinkasp
